"SEN","06/02/2025","15","2409.5777","5715.0382","25.1586","1605.7672","21263.0208","615.833","428.6963","1325.5119","1542.3107","2777.996","1995.4101"
"SEN","06/02/2025","16","2541.334","5358.057","26.0522","1639.1704","21514.3293","614.7271","428.5362","1857.701","1538.2747","2818.4449","2023.9672"
"SEN","06/02/2025","17","2787.7153","5075.2771","25.1763","1637.9541","21667.7325","564.3285","428.667","2110.4918","1533.3397","3075.7893","2106.5334"
"SEN","06/02/2025","18","3151.1031","3380.6149","22.1512","1630.4411","22062.4399","612.6987","428.7043","2939.1039","1532.3736","3116.2224","2271.1225"
"SEN","06/02/2025","19","3419.8628","485.3418","21.8673","1626.3881","23737.0064","654.0382","425.603","4045.9655","1534.7276","3110.2036","2488.5479"
"SEN","06/02/2025","20","3791.7938","16.3134","25.8519","1618.4241","24453.443","693.3894","425.3111","4423.5495","1536.8973","3203.75","2497.8732"
"SEN","06/02/2025","21","3952.2192","14.0191","28.8345","1509.5464","24370.3206","703.1555","428.8882","4309.3104","1538.0642","3141.906","2263.1317"
"SEN","06/02/2025","22","3806.5841","10.1736","23.0356","1368.7397","24144.3832","699.6734","430.5513","4182.9543","1538.4706","2899.6315","2124.9505"
"SEN","06/02/2025","23","3684.2387","7.0985","24.9577","1353.9912","23400.204","695.8529","431.9693","3672.912","1539.6976","2832.9136","1902.5786"
"SEN","06/02/2025","24","3649.0165","4.1011","26.0612","1354.51","23140.6686","672.4021","432.8254","2774.0355","1541.6954","2889.3052","1404.3835"
"SEN","07/02/2025","1","3570.6124","0.1635","26.5782","1350.4921","22610.7889","665.1489","433.3017","1750.154","1543.4039","2864.177","1259.0825"
"SEN","07/02/2025","2","3493.2137","0.0041","24.283","1349.0121","21926.835","595.4919","433.7461","1279.8951","1543.84","2716.0625","1161.3519"
"SEN","07/02/2025","3","3410.7658","0.0047","26.6077","1345.8907","21592.7447","587.627","433.9276","1092.1009","1543.171","2577.8274","1142.2838"
"SEN","07/02/2025","4","3372.4093","0.0043","27.5398","1343.5953","21459.7676","587.8093","434.0139","719.6867","1542.6592","2588.4927","1128.565"
