"SEN","09/07/2025","8","3146.8926","2729.7473","2.6548","1573.1444","24299.4856","413.7311","322.5731","3361.1058","1504.0035","1821.0446","1608.6069"
"SEN","09/07/2025","9","3478.7044","4990.1713","2.7862","1533.7547","23738.656","471.7743","321.7334","3037.2253","1504.2781","1901.2301","1685.1336"
"SEN","09/07/2025","10","3748.2836","5856.4062","2.931","1511.2856","23822.2769","471.0608","319.5389","3000.1536","1504.396","1950.3191","1707.1378"
"SEN","09/07/2025","11","3737.4375","6057.6642","2.9094","1491.9844","24554.6299","488.3184","318.6074","3014.2181","1503.5831","1947.9034","1788.5785"
"SEN","09/07/2025","12","3433.2201","6032.3522","2.9247","1530.4997","25171.4369","561.9486","315.3812","3173.2328","1502.4924","2049.1507","1917.6095"
"SEN","09/07/2025","13","3104.066","6340.3393","3.1362","1541.2825","26040.1608","580.7517","309.3819","3392.87","1500.6922","2032.5437","2024.4445"
"SEN","09/07/2025","14","3005.796","6499.1716","3.1089","1556.5878","26358.7156","667.2007","309.8849","3677.1813","1499.2443","2028.2032","2071.0717"
"SEN","09/07/2025","15","2965.8476","6136.2977","3.1917","1557.0288","27156.9932","606.6414","317.2824","3810.0884","1498.9878","2030.7093","2086.2861"
"SEN","09/07/2025","16","3444.8326","5649.5354","3.3194","1547.1435","27393.4651","698.0683","317.2587","4153.3604","1498.907","2021.5326","2119.6931"
"SEN","09/07/2025","17","3497.8443","5336.473","3.3189","1530.3296","27555.5441","713.3369","320.1671","4885.5762","1499.7665","2029.2502","2119.1706"
"SEN","09/07/2025","18","3218.8535","4729.152","3.3198","1533.8567","27840.3107","716.5076","327.7518","5199.9328","1500.9401","2034.5656","2177.821"
"SEN","09/07/2025","19","3077.116","2894.2057","3.3221","1583.7581","28685.7953","721.8617","324.5664","5595.5839","1502.4052","2148.1588","2228.37"
"SEN","09/07/2025","20","3148.6581","655.968","3.3335","1865.8516","30105.1899","804.0373","324.3969","5870.3768","1503.0702","2600.585","2363.8639"
"SEN","09/07/2025","21","3354.1705","42.4508","3.3131","1627.5161","30538.3279","810.0329","327.8095","5803.6739","1502.9833","2879.5947","2584.8617"
"SEN","09/07/2025","22","3500.0049","24.3864","3.2342","1531.4832","30308.6739","814.8995","328.1187","5570.9242","1504.1202","2914.6775","2586.4234"
"SEN","09/07/2025","23","3765.6546","13.9572","3.1861","1623.1316","29983.7984","749.3631","330.4312","5111.832","1505.5164","2638.3648","2369.1972"
"SEN","09/07/2025","24","3334.8054","12.0508","2.8884","1647.9856","29276.1181","725.477","330.3844","4871.4266","1507.1128","2406.8169","2281.6125"
"SEN","10/07/2025","1","3326.3803","0.3827","2.9052","1653.8155","27820.7775","728.424","330.5666","4844.7199","1508.0659","2120.7081","2045.8728"
"SEN","10/07/2025","2","3513.7334","0.0021","2.9213","1648.0494","26597.1163","727.662","330.2746","4623.2563","1502.0303","1853.9347","1849.0693"
"SEN","10/07/2025","3","3171.0088","0.0028","2.9232","1580.1472","25801.4752","676.3784","330.6278","4616.0488","1505.0067","1829.8829","1807.2688"
"SEN","10/07/2025","4","2698.757","0.0076","2.9056","1576.1111","25520.8933","550.222","330.4366","4520.5554","1509.3053","1805.5587","1786.741"
"SEN","10/07/2025","5","3012.8905","0.0209","2.8029","1571.5285","25353.972","458.1563","330.0524","4059.0177","1510.5586","1768.9827","1764.8233"
"SEN","10/07/2025","6","2956.2802","2.7386","2.8037","1585.8028","25415.5518","436.5883","326.137","3773.6914","1510.3392","1771.1086","1739.2688"
"SEN","10/07/2025","7","2820.9967","354.4704","2.7152","1591.6153","25572.1168","437.7457","327.104","3521.0411","1510.2216","1802.2848","1689.2672"
"SEN","10/07/2025","8","2686.5346","2279.7529","2.7225","1580.089","25219.2645","437.666","326.8586","3422.7931","1509.0012","1816.5503","1680.6284"
"SEN","10/07/2025","9","2665.3197","4317.4683","2.7491","1636.273","25340.7983","436.3318","325.1398","3055.2079","1503.5501","1814.0235","1708.5472"
"SEN","10/07/2025","10","2959.8174","5650.1455","2.9516","1664.062","25103.3469","396.7198","322.8938","2681.7357","1509.3284","1811.0261","1713.0201"
"SEN","10/07/2025","11","3113.4642","6365.8124","3.1591","1662.0086","24676.8682","435.0478","322.9279","2788.8615","1507.8582","1807.8181","1791.3406"
"SEN","10/07/2025","12","3480.8878","6595.9735","3.0425","1661.8469","24615.3566","484.4009","321.3682","3111.776","1506.7821","1843.3446","1925.0272"
"SEN","10/07/2025","13","3735.7348","6761.6267","3.171","1670.3573","24897.2555","577.2005","320.9631","3146.7802","1502.6948","1849.7917","1917.9649"
"SEN","10/07/2025","14","3863.0279","6597.4798","3.2233","1671.1043","25332.7404","601.6558","322.6554","3528.3869","1497.4741","1855.9407","1921.5045"
"SEN","10/07/2025","15","3884.9797","6366.9128","3.3167","1679.5386","25951.6482","676.6373","323.6881","4092.7648","1492.4534","1924.6966","1995.577"
"SEN","10/07/2025","16","4006.6804","5734.8291","3.3102","1673.5923","26625.9813","689.0054","322.3463","4735.4253","1488.0943","1981.4592","2014.3689"
"SEN","10/07/2025","17","3978.8848","5061.8267","3.309","1641.7367","27622.0397","657.451","321.7043","4987.836","1481.9653","2104.4466","2022.9139"
"SEN","10/07/2025","18","3944.0212","3658.0536","3.3256","1678.9078","28347.0063","637.4469","321.5442","5137.8815","1477.6981","2098.7061","2142.9949"
"SEN","10/07/2025","19","3630.8938","1850.9227","3.3318","1853.6867","29281.3737","662.3952","320.9861","5208.1295","1476.065","2387.618","2381.7409"
"SEN","10/07/2025","20","3739.5025","494.3907","3.333","2003.8281","30208.7693","625.4474","321.0382","5149.3885","1479.5142","2484.6349","2734.9963"
"SEN","10/07/2025","21","3669.9585","34.9091","3.3162","1808.6019","30677.5269","611.5695","323.6194","5539.9598","1485.1662","2648.0713","2964.0448"
"SEN","10/07/2025","22","3502.0286","21.4835","2.6144","1622.9173","30609.6101","613.6041","324.5427","5949.1866","1488.3508","2726.8631","3026.4304"
"SEN","10/07/2025","23","3340.2496","11.9631","1.2286","1619.5122","30362.5488","614.7459","325.6692","5848.2209","1490.9137","2462.8978","2858.6661"
"SEN","10/07/2025","24","3187.2243","9.4859","1.5861","1620.7317","29609.9733","603.4535","325.7138","5258.0845","1492.5893","2344.7086","2791.3987"
"SEN","11/07/2025","1","2901.9845","0.507","1.9479","1622.3507","29023.4","598.8799","323.437","4798.6915","1494.9377","2316.5261","2068.3909"
"SEN","11/07/2025","2","2838.0044","7.624","1.946","1621.1313","28439.641","598.7912","323.9699","4276.3635","1496.887","2095.3325","1969.1768"
"SEN","11/07/2025","3","2757.0846","13.7211","1.9475","1620.4402","27808.9836","560.1816","324.3527","3807.9606","1499.2286","1979.8178","1839.5139"
"SEN","11/07/2025","4","2751.4561","24.7479","1.9498","1626.7025","27381.7322","492.3446","325.1097","3296.2855","1500.7593","1844.0911","1814.9584"
"SEN","11/07/2025","5","2555.9933","25.5993","1.9485","1639.6284","27200.6995","468.2743","325.2972","3267.9873","1502.6179","1806.6045","1797.4555"
