"SEN","25/04/2025","7","1114.5438","266.4158","22.6501","1215.4823","26627.7784","384.9183","376.1665","1385.3003","767.1385","4346.9348","1717.818"
"SEN","25/04/2025","8","1079.8142","2777.2116","22.0036","1044.1026","25388.0833","377.1618","376.1771","1497.319","766.9883","4092.3556","1709.6047"
"SEN","25/04/2025","9","1364.5165","5340.246","22.3737","1037.3812","24404.0367","389.0501","372.9874","1555.9702","766.6622","4036.4311","1711.4071"
"SEN","25/04/2025","10","1620.8217","6071.1804","23.7992","1254.231","24088.7766","387.3587","370.956","1871.937","766.255","4023.504","1709.3364"
"SEN","25/04/2025","11","1617.9245","6256.1378","21.0229","1528.9659","24153.5114","393.7877","370.7866","1862.2419","765.4768","3932.0334","1702.4189"
"SEN","25/04/2025","12","1848.604","6248.1648","17.8635","1639.245","24342.4288","388.4284","373.8265","2248.6953","764.4252","3930.8139","1721.068"
"SEN","25/04/2025","13","2232.0452","6225.3352","18.1775","1682.3064","24397.9055","386.799","372.1423","2281.779","763.6692","3918.332","1854.4762"
"SEN","25/04/2025","14","2530.0796","6310.6476","18.6697","1627.579","24628.7964","394.6613","371.6062","2349.2804","762.6824","3817.0788","1904.8252"
"SEN","25/04/2025","15","2582.4318","5922.2064","18.9335","1601.6019","25064.9287","397.2487","371.7333","2894.473","761.8106","3677.8874","1996.6887"
"SEN","25/04/2025","16","2543.9252","6049.7185","19.1577","1615.2076","25167.1184","399.4363","370.8306","2814.9639","761.3475","3848.7811","2340.1533"
"SEN","25/04/2025","17","2505.3284","5842.5337","20.043","1697.5","25573.9841","450.9223","369.1427","3174.9616","761.0773","4068.4086","2404.8562"
"SEN","25/04/2025","18","2505.4145","4660.5254","22.1283","1693.0339","25829.2496","453.9695","370.531","3635.765","760.8191","4106.7499","2438.5424"
"SEN","25/04/2025","19","2576.0344","1978.7624","22.0493","1690.1085","27039.0702","467.4016","371.8861","4380.527","760.2193","4315.7586","2500.5478"
"SEN","25/04/2025","20","2507.3978","200.4495","20.1022","1654.2174","28264.1007","462.509","372.7234","5615.0619","760.2255","4379.2817","2745.5778"
"SEN","25/04/2025","21","2512.7704","19.9895","22.8902","1494.221","28654.4662","458.8851","376.6878","5209.1113","760.1962","4408.7633","2774.0001"
"SEN","25/04/2025","22","2255.7609","10.0186","21.3578","1493.3198","28775.6989","458.8811","377.7491","4561.597","760.0048","4487.0768","2763.6533"
"SEN","25/04/2025","23","2173.1728","10.0163","21.029","1504.797","28870.7583","412.9802","379.0035","3884.3065","759.9925","4414.4405","2674.7593"
"SEN","25/04/2025","24","2357.9755","10.0211","22.6378","1369.5085","28291.1054","402.6867","377.5269","3139.0998","760.3493","4484.9146","2635.4664"
"SEN","26/04/2025","1","2570.2587","2.8759","23.012","1091.1897","27976.7928","394.8045","377.0819","2418.671","760.9513","4371.2206","2344.6266"
"SEN","26/04/2025","2","2523.0903","0.0041","23.5289","917.7947","27614.5399","395.5212","377.0118","2066.1392","761.6313","3925.9893","2188.5681"
"SEN","26/04/2025","3","2606.7382","0.0045","22.2634","775.3595","27310.946","384.3146","376.613","1745.6798","762.325","3803.1991","1663.8053"
"SEN","26/04/2025","4","2629.2791","0.0049","21.2244","794.2161","26873.2251","386.6166","374.2284","1462.6548","762.4293","3679.1518","1381.4853"
