"SEN","07/08/2025","3","2549.3454","0.0024","2.5201","1757.3437","28774.7335","783.7278","340.0419","2442.3251","1286.3065","4491.8896","1961.9975"
"SEN","07/08/2025","4","2752.541","0.0033","2.5202","1648.5616","28349.8912","778.8018","339.6476","2112.76","1286.5947","4133.5421","1906.7006"
"SEN","07/08/2025","5","2991.0513","0.0034","2.5201","1655.3466","27221.9986","724.4068","338.9276","2338.0618","1286.2414","3890.1083","1835.147"
"SEN","07/08/2025","6","2689.035","1.1235","2.5198","1649.7006","27404.8175","657.7311","337.2308","2359.4972","1286.4425","3849.3529","1829.3503"
"SEN","07/08/2025","7","2672.407","194.6345","2.5195","1649.5158","27327.3277","659.9575","337.1898","2301.043","1285.6898","3772.0654","1795.4788"
"SEN","07/08/2025","8","2483.0273","2058.7636","2.5193","1641.7475","26985.4459","649.6339","336.1358","2246.565","1285.4366","3694.5632","1823.0325"
"SEN","07/08/2025","9","2712.596","4483.0051","2.4963","1638.2411","26011.1679","630.4337","334.9901","2290.2885","1285.0158","3701.8207","1865.2512"
"SEN","07/08/2025","10","2670.3695","5655.0492","2.4893","1639.1037","26342.5047","639.0979","335.0467","2111.3824","1284.559","3724.5384","1919.1443"
"SEN","07/08/2025","11","2941.2695","5843.664","2.5021","1636.3513","26644.2506","657.8956","336.2663","2307.2747","1281.8915","3758.3406","1973.585"
"SEN","07/08/2025","12","3262.8623","6033.4453","2.5437","1624.7173","26626.2652","660.5143","336.2358","2593.6149","1281.6318","3773.1431","2144.287"
"SEN","07/08/2025","13","3648.7027","6250.9194","2.5812","1646.2437","26483.4713","687.5393","336.4531","2971.5586","1281.4055","3852.5931","2184.4285"
"SEN","07/08/2025","14","3534.2322","6472.8879","2.3211","1556.4996","27061.4924","763.9194","335.9342","3432.2921","1280.0222","3851.8777","2224.6368"
"SEN","07/08/2025","15","3519.4901","6096.5359","1.8027","1500.9961","27872.2734","774.3799","335.3177","4069.5807","1278.6007","3869.1877","2283.8277"
"SEN","07/08/2025","16","3362.0292","5807.4011","0.1983","1596.691","28239.1752","790.227","334.1102","4961.6817","1277.5686","3840.6396","2312.6941"
"SEN","07/08/2025","17","3314.7704","5217.266","1.1711","1599.8835","28496.1944","762.2283","332.7384","5434.4886","1274.6472","3942.1347","2369.6619"
"SEN","07/08/2025","18","3293.0907","4313.2366","2.1634","1628.9628","29071.8946","749.8089","333.9532","5233.8484","1273.7575","4134.4603","2529.4526"
"SEN","07/08/2025","19","3571.6819","2186.1154","2.6886","1598.6862","29734.5349","743.0118","335.1135","4870.68","1274.7279","4356.0113","2831.4696"
"SEN","07/08/2025","20","3685.8694","373.9995","2.6873","1768.6634","30666.9099","744.0935","335.3554","5789.8604","1274.351","4356.123","2953.2749"
"SEN","07/08/2025","21","3448.1741","25.7598","2.6869","1810.3643","30999.1781","739.0478","335.9288","5940.0818","1274.7697","4377.4641","3033.7608"
"SEN","07/08/2025","22","3279.6049","19.4195","2.6868","1765.6481","30886.8915","747.9413","336.0081","5872.8248","1274.9025","4388.9032","3035.0764"
"SEN","07/08/2025","23","3201.0635","9.9938","2.6796","1645.2269","30705.4025","758.6371","338.1993","5459.1704","1275.3267","4322.8125","3020.7091"
"SEN","07/08/2025","24","3178.6475","8.6085","2.4894","1439.3643","30675.573","760.7363","338.7554","4447.25","1274.8734","4308.4144","2819.0012"
"SEN","08/08/2025","1","3097.3667","0.0094","2.4899","1443.8838","30702.2316","762.6529","339.4336","3346.1099","1242.0984","4314.0813","2226.2445"
"SEN","08/08/2025","2","3181.4581","0.0024","2.4901","1452.7719","29745.408","753.5463","339.8726","2682.3846","1177.557","4373.7614","2019.1367"
"SEN","08/08/2025","3","3096.3774","0.0024","2.4902","1478.096","28109.7595","756.593","339.0831","2989.1751","1176.0846","4272.888","1971.0966"
