"SEN","11/02/2025","12","2214.4508","5782.3277","25.4456","1127.7101","21892.4016","242.5094","434.4317","1074.174","1541.0947","3143.7715","1535.4683"
"SEN","11/02/2025","13","1978.7765","5601.2451","27.8656","1230.3484","21816.4377","411.068","435.9225","1459.1592","1538.3649","3112.5355","1518.8561"
"SEN","11/02/2025","14","1882.9287","5692.3788","27.8517","1255.2719","21541.1403","354.9038","434.4771","1956.1782","1532.8927","3071.7966","1743.0265"
"SEN","11/02/2025","15","1840.4518","5391.8554","26.8678","1251.0618","21793.6038","287.4411","428.8539","2519.0455","1526.6204","3077.6788","1906.6129"
"SEN","11/02/2025","16","2198.8165","4531.5581","28.6179","1248.125","21922.2617","316.9786","426.0331","3479.4804","1521.5761","3038.0703","2046.958"
"SEN","11/02/2025","17","2664.9778","3812.8301","29.9104","1249.7041","22152.2513","267.7369","426.9534","3424.5641","1519.9908","2985.7842","2458.0671"
"SEN","11/02/2025","18","2974.8735","2594.573","26.3651","1246.3826","22523.8401","254.7887","428.998","3904.4817","1521.3121","3013.2611","2534.2989"
"SEN","11/02/2025","19","3114.2761","449.9929","25.7134","1253.8746","23660.7304","268.5538","430.2552","4952.7879","1523.5186","3054.5576","2661.6831"
"SEN","11/02/2025","20","3077.6873","26.9546","21.685","1294.3215","23959.2841","253.2418","431.5781","6030.586","1524.6915","3113.4899","2697.9855"
"SEN","11/02/2025","21","3225.7875","21.1604","25.5057","1310.8891","23687.1456","250.5051","434.0699","5928.0591","1524.1649","3267.6022","2703.1762"
"SEN","11/02/2025","22","3304.6777","11.0621","27.4916","1316.2767","23259.4838","252.7348","434.6014","5308.3125","1526.6735","3291.8452","2647.2143"
"SEN","11/02/2025","23","3193.3687","7.1436","29.5179","1309.8891","22785.7657","259.2857","436.1494","4718.8205","1531.4926","3314.7713","2496.8888"
"SEN","11/02/2025","24","3173.5397","6.0298","26.1269","1317.4729","22546.3534","244.5674","437.0951","3524.4677","1534.0626","3303.877","2126.9088"
"SEN","12/02/2025","1","3142.57","0.3809","29.302","1325.6716","22848.8357","247.4265","437.1356","1960.0493","1535.7768","3292.6805","1994.8482"
"SEN","12/02/2025","2","2772.1941","0.005","29.0171","1324.4069","22687.6378","230.5216","437.5211","1278.5895","1536.6898","3257.9808","1851.9126"
"SEN","12/02/2025","3","2222.9822","0.0049","23.2968","1315.5502","22768.8292","221.6955","438.1043","946.371","1537.0708","3231.3328","1778.0562"
"SEN","12/02/2025","4","2416.4337","0.0058","23.5236","1319.421","22709.5759","225.6426","437.9735","716.0816","1537.0669","3201.9612","1630.4198"
"SEN","12/02/2025","5","2509.1044","0.0058","23.2665","1279.7317","22624.439","231.3154","438.4546","683.1161","1537.2993","3202.7494","1573.6183"
"SEN","12/02/2025","6","2260.2791","0.0053","20.591","1198.8116","23052.4484","244.9865","437.7353","985.0976","1538.1697","3206.9472","1735.2286"
"SEN","12/02/2025","7","2250.3225","8.1409","25.1363","1254.0772","23359.5335","264.7488","437.586","1297.1415","1538.1972","3215.4595","2240.9594"
"SEN","12/02/2025","8","2044.5595","313.6353","24.7874","1254.2519","23857.5338","276.9757","436.5468","1724.8449","1538.8099","3223.4138","2277.631"
"SEN","12/02/2025","9","1851.2499","2457.9414","23.2959","1258.1677","23242.1126","421.8815","435.9376","1736.2263","1539.1835","3212.82","2266.6081"
"SEN","12/02/2025","10","1791.7994","3872.4193","21.0731","1313.6024","22747.0115","353.0617","434.9105","1416.5665","1539.594","3343.1255","2346.0972"
"SEN","12/02/2025","11","1741.0524","4539.559","25.4887","1392.9919","22435.8425","298.9362","431.7427","1151.9975","1539.5754","3495.5776","2300.8142"
"SEN","12/02/2025","12","1809.3226","4557.0753","23.9075","1411.5017","22368.1631","246.4799","432.3024","1259.92","1538.7126","3667.7788","2278.0359"
"SEN","12/02/2025","13","2001.1944","4603.8581","23.0969","1426.5914","21856.2906","297.3179","433.1877","1572.4009","1536.8467","3771.9415","2288.7081"
"SEN","12/02/2025","14","2058.8014","4478.1355","22.7654","1451.2181","21825.4742","270.7469","431.9387","2227.8133","1531.2936","3572.7168","2300.3167"
"SEN","12/02/2025","15","1960.1864","4479.0061","20.1808","1463.1701","21908.8971","262.4452","433.9829","2745.7583","1522.9712","3495.6498","2282.3902"
"SEN","12/02/2025","16","1872.7975","4258.7669","22.9143","1475.5812","22606.6684","254.8905","433.1371","2812.5337","1530.966","3633.679","2422.8128"
"SEN","12/02/2025","17","1931.5657","3750.1851","22.5941","1464.1745","22966.9612","250.5898","433.5917","2993.4236","1535.3083","3913.2797","2627.8661"
"SEN","12/02/2025","18","1953.3367","2539.3295","20.7575","1508.1879","23328.0785","268.7453","432.2069","3235.5783","1537.22","4012.1717","2729.0302"
"SEN","12/02/2025","19","1885.1144","408.5168","20.7462","1597.5917","24069.643","273.8011","432.7605","4599.8869","1538.051","4439.1726","2890.4298"
"SEN","12/02/2025","20","2146.8636","25.0843","25.1122","1601.7401","24366.4393","271.6568","433.2907","5370.9448","1538.8486","4607.7536","2929.3621"
"SEN","12/02/2025","21","2144.1491","22.0902","25.234","1612.5948","24463.6922","275.8001","434.5835","4936.5368","1539.3036","4677.3911","2939.0327"
"SEN","12/02/2025","22","2036.111","10.0686","22.2248","1638.939","24236.2837","269.8321","435.02","4361.3945","1540.2405","4684.6561","2928.0421"
"SEN","12/02/2025","23","2029.3786","8.1066","20.5002","1643.7057","24068.7772","268.6658","436.5349","3156.6989","1540.6728","4680.4505","2891.328"
"SEN","12/02/2025","24","1936.5086","7.0232","19.0111","1602.0351","23723.3667","256.9209","436.3903","2348.8013","1541.2927","4333.5312","2769.2917"
"SEN","13/02/2025","1","1921.3243","0.5169","20.2195","1514.3127","23380.2378","265.332","436.8492","1866.564","1541.1203","3636.4722","2513.8169"
"SEN","13/02/2025","2","2039.3541","0.0043","20.1799","1510.2654","22775.0811","260.5546","437.0356","1499.8999","1541.5535","3380.5535","2443.8445"
"SEN","13/02/2025","3","2134.3689","0.0054","22.1619","1509.3253","22315.3307","253.5346","437.2542","1301.7642","1541.7707","3334.6481","1955.0458"
"SEN","13/02/2025","4","2324.3206","0.0056","17.1351","1510.972","22104.9878","255.4267","437.5162","1238.8791","1541.922","3276.7038","1506.3151"
"SEN","13/02/2025","5","2492.5691","0.0052","18.5638","1511.1787","22045.1995","253.7945","437.9517","839.9891","1542.3014","3270.3923","1543.686"
"SEN","13/02/2025","6","2466.1819","0.0048","19.2046","1506.2633","22353.7431","264.1175","437.3761","919.7353","1542.5495","3301.2665","1673.543"
"SEN","13/02/2025","7","2579.8654","15.0373","20.6858","1493.9502","22792.1842","273.6988","438.456","1187.2737","1542.9006","3472.8388","1859.4977"
