"SEN","13/09/2025","24","2660.9521","6.0398","1.5592","617.5246","24973.2978","371.225","333.0965","6072.8461","1405.6837","3942.0007","2003.1121"
"SEN","14/09/2025","1","2497.1368","0.3939","1.5594","674.5014","24788.29","367.6018","334.4245","5872.3283","1406.075","3211.7116","1556.5466"
"SEN","14/09/2025","2","2326.4073","0.008","1.6359","673.213","24035.0881","262.9523","334.2816","5591.6374","1406.4119","2964.8648","1503.1694"
"SEN","14/09/2025","3","2359.4913","0.0079","1.9385","668.1768","23425.266","276.4859","333.903","5336.9668","1406.6182","2759.8797","1451.831"
"SEN","14/09/2025","4","2074.3155","0.0083","1.9375","665.0179","22870.9009","273.1843","333.8144","5092.3392","1406.8765","2742.3067","1333.4825"
"SEN","14/09/2025","5","1810.8855","0.0086","1.9372","664.3673","22862.724","278.9357","331.9542","5068.4987","1407.1616","2645.8169","1259.3241"
"SEN","14/09/2025","6","1564.8021","0.223","1.7251","663.1524","22459.49","279.0982","315.1975","5117.4589","1407.3779","2595.9706","1229.9936"
"SEN","14/09/2025","7","1526.6922","114.2883","1.831","665.4436","21384.4544","263.2723","319.8716","5245.3332","1407.5517","2560.1843","1206.3509"
"SEN","14/09/2025","8","1469.5402","1741.5342","1.6726","666.9426","19728.4105","264.3813","333.0316","4942.5604","1406.5195","2530.7707","1191.9256"
"SEN","14/09/2025","9","1336.3252","4628.6146","1.559","668.2836","18052.8481","253.44","329.5072","4256.642","1406.0426","2505.6987","1184.8505"
"SEN","14/09/2025","10","1381.7324","5704.4526","0.9426","671.4317","17500.3289","264.302","327.2107","4200.7084","1404.5601","2510.3841","1184.6005"
"SEN","14/09/2025","11","1590.8388","6071.7954","1.7523","664.8725","17738.694","278.078","325.315","4149.0669","1402.3249","2521.8883","1091.436"
"SEN","14/09/2025","12","1724.9855","6278.3048","1.9367","661.1528","18064.2483","271.5066","324.4223","4239.8737","1399.5976","2518.4117","1278.812"
"SEN","14/09/2025","13","1765.5644","6434.6996","1.9368","671.6457","18422.7996","183.0504","325.389","4540.4602","1397.3339","2531.9076","1302.8715"
"SEN","14/09/2025","14","1954.7667","6379.6762","1.9364","699.6101","18932.681","186.3628","325.0225","4733.2163","1395.4048","2555.7701","1368.6717"
"SEN","14/09/2025","15","2242.9106","5944.2734","1.9359","704.0479","19361.8109","193.53","324.2661","5030.8732","1395.0377","2666.2162","1414.5479"
"SEN","14/09/2025","16","2279.9602","5192.1599","1.9358","706.105","20413.2099","267.1042","324.2651","5394.5379","1394.9995","2736.3007","1458.8786"
"SEN","14/09/2025","17","2349.255","3831.9388","1.8774","757.7021","21944.8548","275.714","324.1779","5547.5845","1395.0699","2982.141","1489.2265"
"SEN","14/09/2025","18","2048.9549","2465.2514","1.9089","808.8124","23419.9979","273.6162","324.0762","5701.3627","1395.3948","3148.3803","1747.3262"
"SEN","14/09/2025","19","1935.1845","793.1759","1.7307","903.4134","25499.0478","278.4666","324.1247","6161.3362","1395.9575","3248.0482","1838.5058"
"SEN","14/09/2025","20","1755.4547","50.0699","1.3967","914.5279","26920.719","284.6957","319.1566","6415.0454","1396.9205","3847.0172","1832.4601"
"SEN","14/09/2025","21","1549.8376","17.6853","1.5578","911.353","27173.475","283.8893","296.1791","6398.431","1397.4875","3982.5547","1864.5907"
"SEN","14/09/2025","22","1461.2212","13.997","1.5581","891.1783","26872.4459","302.0596","296.5378","6375.4762","1398.4637","3975.5426","1890.8108"
"SEN","14/09/2025","23","1370.7114","8.0446","1.5583","800.5628","25895.0283","365.0311","308.5039","6430.6911","1399.2611","3862.6005","1894.3941"
"SEN","14/09/2025","24","1410.0647","6.1734","1.7741","761.1815","24523.0232","352.8286","315.3479","6033.236","1399.3355","3808.8095","1762.7701"
"SEN","15/09/2025","1","1334.5847","0.4065","1.8491","709.0356","24144.9227","358.5525","315.9342","5637.2934","1399.786","3409.9217","1319.0258"
"SEN","15/09/2025","2","1133.1271","0.0075","1.8499","697.1841","23558.8742","289.3096","315.8338","5415.3447","1400.3862","3085.651","1243.184"
"SEN","15/09/2025","3","1093.4253","0.0836","1.8492","702.1224","23208.0297","255.0445","315.5557","5156.5542","1400.3054","2595.0471","1229.3948"
"SEN","15/09/2025","4","1043.3091","0.0081","1.8492","703.8469","22351.7894","249.4248","312.5254","5132.1185","1400.6143","2575.9582","1194.9521"
