"SEN","22/01/2025","7","1101.229","2.281","0.3744","2063.7209","25662.8093","258.548","447.7167","1296.2156","1572.2776","1769.7518","1781.0151"
"SEN","22/01/2025","8","1101.5758","138.2717","0.4416","2073.3228","26067.4898","258.6579","446.5183","2031.1849","1572.2748","1952.1605","1764.5463"
"SEN","22/01/2025","9","1115.7582","1660.8909","0.4795","2087.3993","25598.8096","241.7163","427.1201","2059.3439","1572.0061","2051.2111","1706.5802"
"SEN","22/01/2025","10","1120.401","4117.4778","3.7007","2081.6698","24188.5217","211.9244","418.4398","1368.5917","1571.4921","1993.3021","1789.1354"
"SEN","22/01/2025","11","1130.0406","5034.4414","6.4119","2064.5713","23866.7553","217.8897","417.9355","855.4783","1572.088","1863.4259","1774.3105"
"SEN","22/01/2025","12","1206.6832","5275.7338","17.1502","1993.9177","23684.576","227.1669","416.4496","728.4248","1572.1511","1753.5188","1723.8735"
"SEN","22/01/2025","13","1337.8771","5183.8079","27.7054","1969.8921","23508.0225","237.9982","424.1822","869.2315","1571.8768","1793.8423","1682.6256"
"SEN","22/01/2025","14","1474.7829","5015.0309","28.2616","1727.728","23444.2494","239.387","423.2263","937.8433","1572.217","1704.9159","1800.0249"
"SEN","22/01/2025","15","1674.7404","4860.4389","29.38","1709.881","23366.9832","227.0511","426.8376","949.429","1572.2223","1681.0089","1862.0887"
"SEN","22/01/2025","16","1843.6297","4821.1075","27.1442","1715.4705","23124.7327","228.0334","428.7886","1295.2394","1571.8356","1753.5674","1898.3193"
"SEN","22/01/2025","17","1970.1825","4234.6046","25.4589","1713.9684","23588.882","241.751","427.418","1703.6748","1571.5025","1790.8183","1879.6943"
"SEN","22/01/2025","18","2082.5816","2098.3927","23.7584","1747.1353","25073.52","260.3103","426.1462","2440.8559","1570.9707","1952.2859","1934.6282"
"SEN","22/01/2025","19","2144.2746","158.7685","22.9429","2050.5755","26214.5076","267.739","425.065","3255.5562","1571.0175","2346.2042","2002.2999"
"SEN","22/01/2025","20","2086.678","21.8436","25.171","2193.526","26783.8848","271.3626","422.6627","4032.9961","1571.0621","2396.8571","2193.1563"
"SEN","22/01/2025","21","2066.0324","16.6607","25.5311","2225.2993","26795.4776","270.2376","422.5056","3971.6185","1570.5689","2349.0527","2199.3044"
"SEN","22/01/2025","22","2063.1579","8.9575","26.4271","1915.677","26644.2124","264.3681","422.1402","3324.0072","1569.9057","2355.6562","2170.0069"
"SEN","22/01/2025","23","2006.6503","8.0197","24.0498","1780.2898","26398.8038","264.103","421.659","2256.1988","1569.7754","2260.9658","2107.2996"
"SEN","22/01/2025","24","1899.0443","4.2422","25.8874","1749.5938","25722.8416","258.0714","422.9449","1273.1854","1569.207","2204.9144","1913.972"
"SEN","23/01/2025","1","1787.6193","0.2159","22.3199","1570.5657","25640.4881","261.9777","422.6982","759.2186","1568.67","1991.9926","1230.5969"
"SEN","23/01/2025","2","1633.0839","0.0051","23.3757","1577.5719","24934.5335","257.749","423.5727","766.9736","1568.6807","1730.9359","1118.8134"
"SEN","23/01/2025","3","1569.1466","0.0055","22.4349","1572.1634","24510.635","245.3658","423.0996","748.6888","1568.2189","1622.2869","1037.9681"
